InvoiceID,CustomerID,InvoiceDate,PurchaseAmount
INV_741404,CUST_0039,2025-03-10,14.73
INV_277043,,2025-10-04,123.05
INV_616939,CUST_0527,2025-11-21,15.49
INV_686373,CUST_0574,2025-04-29,15.17
INV_686759,CUST_0455,2025-01-26,37.59
INV_479028,CUST_0969,2025-01-04,29.87
INV_630338,,2025-01-25,115.64
INV_424792,CUST_0945,2025-02-12,77.16
INV_580579,CUST_0554,2025-04-02,14.09
INV_410112,CUST_0565,2025-03-25,67.11
INV_967415,CUST_0920,2025-07-16,13.64
INV_983237,CUST_0747,2025-08-20,30.34
INV_123446,CUST_0976,2025-02-21,80.51
INV_244526,CUST_0396,2025-08-09,12.03
INV_566196,CUST_0861,2025-12-29,54.51
INV_205935,CUST_0271,2025-01-14,229.71
INV_353978,CUST_0527,2025-08-22,48.03
INV_952019,CUST_0471,2025-04-03,56.6
INV_325075,CUST_0319,2025-06-30,59.32
INV_499273,CUST_0875,2025-02-12,42.64
INV_868254,CUST_0260,2025-07-16,24.5
INV_735869,CUST_0732,2025-12-02,33.91
INV_309137,CUST_0900,2025-09-12,21.57
INV_737547,,2025-07-17,58.44
INV_915697,CUST_0453,2025-07-31,18.44
INV_493471,CUST_0595,2025-05-11,104.83
INV_957398,CUST_0479,2025-02-18,80.98
INV_691684,CUST_0407,2025-10-17,72.25
INV_156731,CUST_0015,2025-06-24,24.18
INV_171326,CUST_0259,2025-04-12,30.7
INV_544580,CUST_0045,2025-10-28,42.72
INV_631520,CUST_0193,2025-01-09,28.06
INV_630201,CUST_0387,2025-10-09,38.43
INV_662667,CUST_0791,2025-01-30,15.06
INV_847386,CUST_0217,2025-11-16,52.32
INV_305459,CUST_0105,2025-07-03,53.51
INV_962132,CUST_0617,2025-02-16,25.47
INV_714333,CUST_0641,2025-09-15,12.55
INV_319162,CUST_0462,2025-03-13,186.16
INV_844700,,2025-09-28,53.98
INV_556120,CUST_0385,2025-03-01,16.43
INV_968447,CUST_0771,2025-05-26,8.43
INV_159622,CUST_0989,2025-03-30,96.73
INV_505737,CUST_0968,2025-10-02,35.84
INV_661133,CUST_0278,2025-06-15,31.19
INV_180722,CUST_0803,2025-04-17,44.01
INV_141722,CUST_0394,2025-05-23,105.66
INV_711340,,2025-11-29,31.87
INV_978383,CUST_0457,2025-04-08,23.94
INV_588075,CUST_0711,2025-01-01,64.56
INV_260811,CUST_0149,2025-02-13,31.45
INV_878492,CUST_0078,2025-08-14,28.4
INV_205153,CUST_0132,2025-05-24,145.4
INV_845459,CUST_0035,2025-10-02,9.13
INV_688738,CUST_0243,2025-09-21,153.51
INV_211126,CUST_0678,2025-01-29,16.29
INV_665273,,2025-02-15,10.46
INV_378849,CUST_0266,2025-06-24,38.48
INV_933054,CUST_0579,2025-05-15,15.9
INV_246075,CUST_0586,2025-01-19,63.19
INV_321516,CUST_0147,2025-03-28,7.92
INV_484533,CUST_0555,2025-11-02,47.13
INV_430080,CUST_0982,2025-04-11,49.44
INV_676395,CUST_0300,2025-06-19,55.82
INV_300144,CUST_0130,2025-06-05,40.43
INV_876903,CUST_0090,2025-03-08,10.44
INV_814075,CUST_0980,2025-11-28,45.84
INV_932440,CUST_0233,2025-09-23,51.94
INV_756986,CUST_0481,2025-08-02,69.56
INV_264714,CUST_0704,2025-12-01,57.95
INV_921307,CUST_0424,2025-04-11,81.29
INV_296322,CUST_0482,2025-09-07,88.02
INV_958075,CUST_0874,2025-02-02,8.95
INV_572919,CUST_0165,2025-12-11,85.59
INV_119659,CUST_0917,2025-10-14,65.87
INV_907856,CUST_0684,2025-01-12,51.44
INV_824155,CUST_0756,2025-06-01,27.3
INV_127209,CUST_0907,2025-01-13,14.97
INV_717542,CUST_0768,2025-10-03,29.44
INV_847562,CUST_0590,2025-10-11,34.24
INV_805314,CUST_0520,2025-01-13,47.7
INV_902364,CUST_0535,2025-10-29,32.94
INV_801347,CUST_0115,2025-11-16,50.74
INV_951118,CUST_0963,2025-11-21,13.44
INV_770655,CUST_0851,2025-01-02,69.51
INV_883413,CUST_0502,2025-11-30,87.8
INV_846103,CUST_0458,2025-03-08,19.29
INV_268157,CUST_0703,2025-10-31,67.54
INV_965144,CUST_0533,2025-06-07,40.83
INV_850244,CUST_0884,2025-08-23,80.86
INV_725710,CUST_0589,2025-03-26,30.38
INV_245931,CUST_0213,2025-02-28,44.06
INV_354809,CUST_0704,2025-01-06,13.58
INV_548781,CUST_0261,2025-03-14,22.19
INV_896787,CUST_0940,2025-12-28,82.7
INV_260786,CUST_0538,2025-02-22,55.9
INV_358466,CUST_0815,2025-10-06,38.32
INV_358308,CUST_0991,2025-11-05,12.93
INV_592281,CUST_0528,2025-09-30,39.53
INV_948503,CUST_0224,2025-09-13,33.37
INV_597721,CUST_0706,2025-04-21,37.24
INV_992135,CUST_0093,2025-08-09,72.4
INV_782357,CUST_0774,2025-12-30,14.65
INV_290477,CUST_0622,2025-03-29,22.41
INV_570223,,2025-10-23,15.1
INV_279354,CUST_0813,2025-07-18,30.63
INV_548032,CUST_0590,2025-03-19,51.08
INV_375875,CUST_0812,2025-10-03,47.2
INV_673404,CUST_0007,2025-06-09,35.2
INV_114551,,2025-08-02,23.65
INV_430057,CUST_0104,2025-08-03,102.36
INV_389596,CUST_0848,2025-07-22,29.41
INV_213535,CUST_0198,2025-08-04,21.18
INV_996165,CUST_0435,2025-11-28,55.44
INV_668422,CUST_0318,2025-10-01,136.86
INV_233021,CUST_0960,2025-11-29,46.99
INV_613676,CUST_0245,2025-11-01,27.04
INV_407736,CUST_0418,2025-12-22,19.96
INV_133298,CUST_0706,2025-04-10,66.83
INV_209599,CUST_0682,2025-10-01,226.16
INV_449525,CUST_0661,2025-09-23,121.22
INV_556791,CUST_0013,2025-07-02,14.51
INV_746052,CUST_0940,2025-02-15,242.12
INV_642301,CUST_0531,2025-08-08,12.48
INV_825735,CUST_0967,2025-09-08,83.95
INV_803060,CUST_0046,2025-02-15,65.37
INV_764956,CUST_0831,2025-11-24,45.02
INV_297118,CUST_0157,2025-12-09,53.15
INV_998436,CUST_0333,2025-11-28,57.6
INV_174442,CUST_0487,2025-11-27,44.46
INV_233726,CUST_0315,2025-08-27,25.72
INV_613644,CUST_0991,2025-05-21,84.02
INV_409181,CUST_0362,2025-12-11,9.06
INV_927767,CUST_0847,2025-01-16,27.32
INV_770979,CUST_0742,2025-04-18,32.7
INV_484474,CUST_0824,2025-11-16,21.81
INV_868230,CUST_0607,2025-02-25,38.14
INV_633703,CUST_0884,2025-01-09,38.95
INV_557291,CUST_0846,2025-06-10,11.01
INV_116259,CUST_0953,2025-05-21,26.1
INV_373949,CUST_0596,2025-02-17,51.85
INV_277125,CUST_0285,2025-05-16,12.82
INV_490503,CUST_0282,2025-02-19,66.8
INV_374535,CUST_0440,2025-09-27,81.07
INV_396508,CUST_0766,2025-04-05,14.5
INV_324402,CUST_0480,2025-09-25,33.9
INV_447962,CUST_0940,2025-08-28,96.66
INV_228165,CUST_0293,2025-01-25,86.72
INV_625957,CUST_0939,2025-09-07,48.02
INV_680074,CUST_0985,2025-10-06,27.37
INV_881537,CUST_0908,2025-05-21,19.11
INV_490449,CUST_0902,2025-03-04,17.88
INV_370855,CUST_0254,2025-06-29,11.65
INV_972910,CUST_0616,2025-08-13,24.42
INV_856141,CUST_0228,2025-07-07,12.97
INV_814166,CUST_0022,2025-12-09,23.77
INV_193708,CUST_0179,2025-03-27,86.03
INV_651741,CUST_0540,2025-03-25,22.16
INV_623526,,2025-12-09,7.74
INV_662345,,2025-10-20,101.12
INV_369289,CUST_0598,2025-05-13,18.35
INV_779290,CUST_0855,2025-09-09,17.1
INV_836664,CUST_0201,2025-04-17,8.03
INV_557864,CUST_0601,2025-05-05,80.75
INV_843766,CUST_0759,2025-06-15,32.45
INV_430048,CUST_0945,2025-03-09,48.34
INV_629896,CUST_0822,2025-12-15,32.76
INV_600812,CUST_0492,2025-04-10,54.15
INV_157560,CUST_0647,2025-06-22,70.77
INV_476606,CUST_0376,2025-07-27,34.86
INV_380141,CUST_0768,2025-01-12,61.16
INV_664596,CUST_0435,2025-06-21,59.95
INV_682787,CUST_0273,2025-06-28,58.75
INV_552532,CUST_0855,2025-09-29,12.07
INV_161836,CUST_0853,2025-04-19,178.67
INV_383083,CUST_0180,2025-02-27,9.68
INV_546021,CUST_0061,2025-05-01,93.52
INV_916196,CUST_0017,2025-01-20,15.43
INV_162157,CUST_0727,2025-06-10,22.7
INV_748576,CUST_0145,2025-02-26,55.97
INV_118781,CUST_0269,2025-07-06,50.67
INV_992466,CUST_0110,2025-05-18,21.82
INV_920178,CUST_0476,2025-03-28,41.81
INV_495459,CUST_0042,2025-08-07,29.15
INV_435983,CUST_0760,2025-06-15,28.16
INV_120505,CUST_0765,2025-07-18,26.76
INV_144348,CUST_0410,2025-09-03,44.48
INV_234607,CUST_0532,2025-04-16,64.71
INV_352299,CUST_0246,2025-03-22,62.04
INV_659367,CUST_0522,2025-11-17,14.56
INV_362063,CUST_0661,2025-10-05,32.39
INV_146105,CUST_0172,2025-09-22,8.87
INV_101049,CUST_0469,2025-12-16,32.98
INV_136534,CUST_0034,2025-09-21,84.44
INV_529223,CUST_0875,2025-08-30,89.9
INV_461317,CUST_0631,2025-05-23,142.85
INV_682438,CUST_0407,2025-03-03,23.27
INV_673374,CUST_0911,2025-02-22,82.66
INV_723756,CUST_0476,2025-03-21,39.09
INV_593857,CUST_0620,2025-10-30,27.91
INV_988178,CUST_0209,2025-06-14,12.59
INV_132175,CUST_0832,2025-06-01,68.25
INV_492544,CUST_0268,2025-05-31,9.58
INV_610559,CUST_0377,2025-05-21,26.06
INV_133593,CUST_0941,2025-08-15,70.78
INV_320511,CUST_0389,2025-04-28,183.35
INV_306971,CUST_0755,2025-01-21,28.93
INV_168247,CUST_0658,2025-10-04,37.61
INV_793875,CUST_0360,2025-04-21,13.24
INV_281142,CUST_0700,2025-02-26,11.56
INV_147003,CUST_0150,2025-06-11,46.15
INV_683318,CUST_0351,2025-04-09,13.5
INV_606220,CUST_0838,2025-01-02,127.51
INV_608524,CUST_0577,2025-11-22,18.83
INV_234411,CUST_0828,2025-09-04,62.34
INV_396751,CUST_0615,2025-04-22,25.25
INV_508506,CUST_0856,2025-03-03,30.65
INV_202652,CUST_0648,2025-02-24,96.67
INV_651872,CUST_0734,2025-06-16,108.95
INV_236559,CUST_0166,2025-07-24,64.65
INV_755251,CUST_0443,2025-12-12,63.17
INV_765275,CUST_0721,2025-01-17,41.97
INV_364603,CUST_0919,2025-11-04,20.58
INV_732049,CUST_0097,2025-06-20,56.18
INV_269319,CUST_0304,2025-10-12,27.57
INV_579177,CUST_0060,2025-07-21,17.45
INV_780834,CUST_0370,2025-01-21,67.08
INV_172828,CUST_1000,2025-04-05,39.43
INV_320073,CUST_0770,2025-11-18,76.57
INV_781132,CUST_0236,2025-06-11,14.02
INV_700280,,2025-05-05,128.9
INV_294760,CUST_0817,2025-05-04,30.62
INV_318811,CUST_0454,2025-10-02,25.76
INV_422666,CUST_0867,2025-04-03,22.1
INV_212099,CUST_0328,2025-03-06,13.87
INV_839818,CUST_0647,2025-01-24,8.96
INV_750660,CUST_0273,2025-08-17,48.89
INV_204332,CUST_0730,2025-11-03,130.26
INV_830526,CUST_0944,2025-01-03,32.74
INV_395863,CUST_0873,2025-04-28,16.5
INV_956690,CUST_0034,2025-05-17,64.93
INV_571808,CUST_0525,2025-03-10,24.25
INV_759390,CUST_0089,2025-02-16,36.05
INV_361757,CUST_0692,2025-01-10,82.18
INV_850909,CUST_0134,2025-06-04,86.83
INV_120448,,2025-06-25,58.57
INV_438723,CUST_0586,2025-12-17,101.74
INV_390160,CUST_0398,2025-04-22,39.8
INV_893981,CUST_0501,2025-04-20,38.79
INV_658005,CUST_0086,2025-10-02,28.68
INV_573484,CUST_0325,2025-01-10,135.62
INV_445546,CUST_0896,2025-12-21,52.41
INV_688613,CUST_0624,2025-01-24,34.52
INV_770050,CUST_0168,2025-04-19,52.8
INV_267605,CUST_0196,2025-02-02,23.0
INV_635807,CUST_0659,2025-09-25,40.61
INV_581641,CUST_0396,2025-08-07,67.57
INV_697654,CUST_0259,2025-01-03,71.25
INV_138311,CUST_0176,2025-07-14,67.17
INV_640027,CUST_0134,2025-10-03,12.27
INV_789009,CUST_0667,2025-10-04,31.59
INV_437109,CUST_0013,2025-12-08,61.47
INV_738588,CUST_0412,2025-05-26,34.24
INV_262776,CUST_0110,2025-02-06,17.51
INV_866230,CUST_0347,2025-08-20,30.63
INV_368718,,2025-04-21,23.82
INV_115909,CUST_0542,2025-04-25,71.24
INV_390277,CUST_0595,2025-01-27,74.6
INV_473690,CUST_0372,2025-08-03,74.08
INV_846447,CUST_0259,2025-09-23,52.64
INV_777551,CUST_0913,2025-05-08,76.95
INV_597165,CUST_0645,2025-11-21,14.6
INV_659486,CUST_0050,2025-03-13,40.71
INV_888611,CUST_0016,2025-11-30,64.7
INV_249102,CUST_0996,2025-02-17,42.56
INV_946307,CUST_0932,2025-11-22,108.18
INV_643753,CUST_0550,2025-12-23,65.03
INV_842403,CUST_0233,2025-02-05,53.94
INV_381315,CUST_0044,2025-02-25,30.8
INV_109470,CUST_0114,2025-08-25,163.87
INV_235669,CUST_0466,2025-10-04,33.98
INV_732549,CUST_0441,2025-03-10,101.33
INV_170560,CUST_0067,2025-10-31,11.67
INV_438906,CUST_0548,2025-06-08,20.97
INV_288511,CUST_0584,2025-09-05,69.53
INV_328629,CUST_0384,2025-10-09,38.11
INV_906180,CUST_0529,2025-09-20,26.98
INV_836152,CUST_0294,2025-04-06,62.95
INV_522122,CUST_0810,2025-06-29,48.98
INV_515162,CUST_0952,2025-11-15,28.28
INV_127738,CUST_0941,2025-01-27,20.44
INV_161009,CUST_0854,2025-09-29,50.6
INV_418415,CUST_0899,2025-08-07,10.98
INV_376109,CUST_0582,2025-04-25,18.0
INV_784143,CUST_0422,2025-07-26,61.04
INV_390431,CUST_0417,2025-02-12,41.49
INV_566783,CUST_0185,2025-08-17,18.18
INV_983781,CUST_0444,2025-04-27,47.65
INV_847962,CUST_0622,2025-05-12,60.77
INV_923513,CUST_0601,2025-05-17,72.05
INV_674592,CUST_0688,2025-06-20,49.21
INV_664274,CUST_0057,2025-06-30,30.21
INV_914646,CUST_0368,2025-08-06,19.17
INV_241753,CUST_0257,2025-12-12,11.17
INV_520615,CUST_0841,2025-07-06,15.49
INV_839026,CUST_0762,2025-10-25,40.54
INV_893339,CUST_0025,2025-10-21,63.1
INV_499263,CUST_0060,2025-03-07,81.2
INV_648390,CUST_0106,2025-04-06,33.85
INV_523756,CUST_0168,2025-02-11,9.81
INV_796203,CUST_0204,2025-01-08,38.07
INV_440716,CUST_0043,2025-04-20,122.66
INV_609082,CUST_0868,2025-11-15,8.04
INV_979577,CUST_0649,2025-06-16,28.72
INV_550626,CUST_0071,2025-01-07,117.12
INV_926580,CUST_0493,2025-05-18,26.14
INV_339190,CUST_0181,2025-09-11,303.77
INV_321432,CUST_0697,2025-04-01,52.7
INV_567119,CUST_0638,2025-01-04,37.65
INV_437819,CUST_0723,2025-09-16,23.17
INV_717904,CUST_0703,2025-03-22,24.34
INV_671284,CUST_0470,2025-12-16,19.39
INV_928875,CUST_0868,2025-11-05,48.36
INV_235024,CUST_0345,2025-11-06,57.52
INV_404604,CUST_0561,2025-05-15,35.88
INV_936189,CUST_0269,2025-01-03,73.66
INV_262948,CUST_0358,2025-05-14,40.29
INV_550973,CUST_0312,2025-02-01,30.61
INV_586383,CUST_0025,2025-11-12,22.62
INV_676209,CUST_0826,2025-10-03,86.89
INV_655728,CUST_0444,2025-02-26,56.27
INV_485327,CUST_0368,2025-12-08,65.69
INV_402085,CUST_0764,2025-10-31,34.92
INV_176054,CUST_0930,2025-07-10,19.7
INV_591112,CUST_0382,2025-12-06,8.15
INV_259245,CUST_0160,2025-06-03,14.01
INV_349045,CUST_0180,2025-10-19,105.84
INV_355931,CUST_0150,2025-01-16,16.92
INV_864948,CUST_0253,2025-03-01,57.83
INV_821393,CUST_0731,2025-03-22,215.53
INV_957411,,2025-02-05,67.37
INV_131346,CUST_0858,2025-05-12,20.97
INV_535436,,2025-01-04,22.43
INV_953575,CUST_0535,2025-01-16,35.65
INV_115748,CUST_0816,2025-08-18,48.05
INV_753576,CUST_0720,2025-09-20,103.01
INV_516706,CUST_0338,2025-10-28,60.02
INV_323023,CUST_0152,2025-09-23,7.85
INV_167309,CUST_0163,2025-12-09,11.37
INV_659614,CUST_0199,2025-01-16,38.99
INV_971643,CUST_0788,2025-08-27,26.78
INV_676106,CUST_0766,2025-10-22,18.09
INV_369284,CUST_0295,2025-04-28,18.38
INV_914957,CUST_0763,2025-03-23,142.79
INV_326597,CUST_0012,2025-07-28,28.86
INV_541920,CUST_0911,2025-01-07,8.66
INV_312650,CUST_0614,2025-12-23,10.36
INV_134512,CUST_0077,2025-02-17,11.05
INV_564175,CUST_0209,2025-03-25,36.02
INV_281675,CUST_0994,2025-04-26,25.01
INV_900757,CUST_0559,2025-12-25,87.83
INV_955243,CUST_0053,2025-08-06,35.29
INV_362968,CUST_0556,2025-06-05,16.01
INV_373661,CUST_0569,2025-10-17,11.17
INV_832079,CUST_0180,2025-06-06,91.31
INV_372126,CUST_0289,2025-03-16,52.76
INV_879427,CUST_0777,2025-10-31,47.97
INV_753009,CUST_0480,2025-08-08,35.99
INV_668694,CUST_0188,2025-07-10,30.04
INV_551090,CUST_0086,2025-04-16,86.43
INV_990001,CUST_0047,2025-03-06,139.07
INV_862372,,2025-10-13,128.83
INV_596733,CUST_0093,2025-12-19,12.59
INV_661465,CUST_0618,2025-05-13,76.94
INV_216894,CUST_0591,2025-07-31,10.88
INV_908538,CUST_0268,2025-05-29,56.21
INV_101379,CUST_0748,2025-10-16,33.53
INV_343825,CUST_0680,2025-07-12,85.86
INV_728800,CUST_0897,2025-01-11,15.13
INV_441653,CUST_0991,2025-06-21,29.02
INV_408509,CUST_0362,2025-05-26,15.22
INV_494836,CUST_0010,2025-08-15,18.75
INV_280394,CUST_0464,2025-05-14,26.01
INV_715995,CUST_0213,2025-01-18,32.1
INV_758197,CUST_0600,2025-01-27,30.98
INV_729313,,2025-02-09,56.02
INV_784880,CUST_0680,2025-09-19,67.94
INV_963517,CUST_0870,2025-08-25,14.99
INV_987159,,2025-05-29,26.41
INV_258502,CUST_0619,2025-05-21,115.59
INV_676572,CUST_0792,2025-04-28,9.52
INV_533714,CUST_0937,2025-12-01,83.15
INV_349863,CUST_0564,2025-05-02,14.95
INV_475579,CUST_0369,2025-02-14,20.22
INV_828993,,2025-04-17,168.28
INV_225349,CUST_0849,2025-12-23,59.9
INV_175028,CUST_0794,2025-05-01,121.97
INV_735404,CUST_0606,2025-04-25,29.72
INV_660815,CUST_0997,2025-06-12,80.6
INV_219783,CUST_0982,2025-12-03,9.69
INV_150126,CUST_0787,2025-03-05,60.99
INV_813161,CUST_0066,2025-11-27,117.6
INV_242290,CUST_0579,2025-09-16,120.19
INV_282615,CUST_0936,2025-06-27,78.09
INV_450891,CUST_0017,2025-10-23,24.96
INV_485398,CUST_0919,2025-09-19,15.47
INV_481148,CUST_0888,2025-02-04,41.55
INV_339691,CUST_0053,2025-10-06,39.72
INV_794388,CUST_0494,2025-06-25,18.96
INV_197204,CUST_0280,2025-08-06,28.53
INV_617953,CUST_0764,2025-10-22,53.68
INV_248515,CUST_0518,2025-01-21,30.51
INV_678032,CUST_0507,2025-08-21,48.76
INV_863707,CUST_0206,2025-02-13,18.64
INV_923749,CUST_0470,2025-04-03,46.3
INV_844917,CUST_0595,2025-11-29,54.68
INV_337230,CUST_0021,2025-08-16,46.53
INV_367825,CUST_0620,2025-10-10,39.36
INV_953635,CUST_0607,2025-10-06,65.05
INV_924322,CUST_0505,2025-10-03,8.44
INV_292386,CUST_0986,2025-08-12,23.42
INV_207042,CUST_0385,2025-03-31,21.96
INV_594897,,2025-07-14,29.99
INV_479570,CUST_0334,2025-08-01,17.93
INV_944647,CUST_0552,2025-06-13,12.97
INV_123946,CUST_0495,2025-04-26,64.09
INV_919245,CUST_0923,2025-05-22,16.03
INV_249485,CUST_0844,2025-08-26,27.05
INV_902533,CUST_0530,2025-03-27,95.87
INV_408068,CUST_0640,2025-04-14,14.64
INV_507878,CUST_0006,2025-12-07,67.07
INV_398509,CUST_0356,2025-10-08,64.54
INV_163471,CUST_0749,2025-10-12,40.4
INV_740763,CUST_0773,2025-04-20,15.5
INV_172847,CUST_0600,2025-11-09,46.03
INV_593570,CUST_0060,2025-12-22,14.2
INV_449924,CUST_0575,2025-08-24,24.43
INV_474998,CUST_0902,2025-10-02,49.26
INV_644893,CUST_0683,2025-11-25,24.31
INV_899947,CUST_0767,2025-03-13,32.42
INV_955742,CUST_0172,2025-08-11,59.34
INV_759966,CUST_0298,2025-11-16,78.26
INV_563179,CUST_0383,2025-07-24,127.83
INV_777090,CUST_0165,2025-08-30,12.57
INV_798213,CUST_0634,2025-02-13,46.03
INV_693167,CUST_0204,2025-11-14,222.97
INV_821782,CUST_0009,2025-09-06,133.55
INV_643118,CUST_0393,2025-05-20,55.66
INV_193878,CUST_0834,2025-11-27,18.37
INV_116738,CUST_0480,2025-05-14,70.87
INV_483800,CUST_0584,2025-04-23,26.12
INV_126014,CUST_0629,2025-04-30,78.56
INV_888212,CUST_0210,2025-10-23,20.85
INV_991307,CUST_0508,2025-12-22,27.95
INV_626683,CUST_0393,2025-11-10,32.93
INV_500327,CUST_0050,2025-04-15,11.7
INV_827688,CUST_0800,2025-09-14,8.41
INV_238783,CUST_0340,2025-10-28,47.03
INV_749381,CUST_0557,2025-09-22,39.97
INV_306084,CUST_0316,2025-01-01,129.84
INV_308072,CUST_0063,2025-06-13,19.67
INV_230509,CUST_0222,2025-06-01,13.81
INV_639618,CUST_0217,2025-07-15,32.73
INV_576657,CUST_0647,2025-08-22,48.04
INV_738093,CUST_0555,2025-02-26,12.9
INV_887071,CUST_0722,2025-03-13,11.41
INV_456043,CUST_0106,2025-06-14,61.2
INV_225801,CUST_0665,2025-03-08,38.85
INV_325097,CUST_0228,2025-03-20,53.02
INV_489522,CUST_0981,2025-09-03,17.45
INV_797785,CUST_0669,2025-04-26,103.73
INV_795169,CUST_0172,2025-01-16,27.89
INV_600228,CUST_0056,2025-03-20,109.1
INV_346509,CUST_0618,2025-10-05,13.19
INV_568968,CUST_0269,2025-11-17,77.57
INV_528082,CUST_0086,2025-11-16,82.47
INV_552201,CUST_0079,2025-07-05,31.15
INV_404960,CUST_0501,2025-03-04,13.02
INV_830806,CUST_0373,2025-03-22,11.48
INV_957158,CUST_0755,2025-07-04,39.03
INV_366891,CUST_0969,2025-12-08,41.24
INV_879685,CUST_0071,2025-02-15,96.96
INV_283148,CUST_0149,2025-05-10,44.5
INV_119455,CUST_0631,2025-12-23,28.04
INV_592646,CUST_0774,2025-09-01,179.92
INV_443782,CUST_0489,2025-02-06,32.62
INV_932441,CUST_0333,2025-10-23,73.33
INV_735167,CUST_0530,2025-11-09,21.25
INV_367544,CUST_0982,2025-07-13,21.15
INV_579389,CUST_0732,2025-10-16,67.16
INV_245109,CUST_0465,2025-04-14,45.04
INV_405292,CUST_0325,2025-10-23,63.85
INV_972510,CUST_0474,2025-01-31,80.81
INV_768043,CUST_0560,2025-03-28,18.42
INV_591599,CUST_0334,2025-10-01,80.32
INV_248188,CUST_0692,2025-09-29,163.71
INV_495340,CUST_0905,2025-10-09,87.48
INV_876653,CUST_0509,2025-06-13,31.57
INV_583512,CUST_0307,2025-03-17,44.28
INV_744467,CUST_0032,2025-09-07,115.99
INV_195287,CUST_0656,2025-11-14,8.89
INV_447591,CUST_0791,2025-09-30,13.64
INV_292589,CUST_0979,2025-06-07,34.53
INV_104090,CUST_0534,2025-04-18,18.22
INV_241268,CUST_0015,2025-10-31,22.15
INV_840537,CUST_0113,2025-06-17,40.7
INV_937985,CUST_0859,2025-08-15,46.42
INV_737854,CUST_0623,2025-01-01,88.64
INV_674310,CUST_0420,2025-04-18,45.25
INV_286110,CUST_0128,2025-07-29,7.64
INV_639180,CUST_0471,2025-08-06,36.31
INV_526573,CUST_0080,2025-02-08,85.67
INV_564151,CUST_0337,2025-12-15,11.24
INV_456686,CUST_0116,2025-09-26,22.87
INV_509633,CUST_0312,2025-02-22,14.02
INV_647933,CUST_0796,2025-11-02,33.6
INV_473587,CUST_0410,2025-06-28,29.53
INV_572650,CUST_0874,2025-04-02,33.82
INV_775748,,2025-07-21,71.11
INV_296945,CUST_0297,2025-11-04,178.59
INV_895415,CUST_0945,2025-05-14,95.17
INV_846988,CUST_0422,2025-01-28,45.01
INV_626961,CUST_0882,2025-11-13,23.79
INV_978977,CUST_0075,2025-07-21,175.49
INV_860006,CUST_0015,2025-08-19,69.9
INV_525716,CUST_0916,2025-12-20,37.39
INV_726627,CUST_0982,2025-10-14,50.57
INV_907605,CUST_0792,2025-12-06,56.73
INV_223554,CUST_0935,2025-05-27,49.67
INV_713311,CUST_0416,2025-06-24,23.13
INV_880637,CUST_0686,2025-04-13,34.43
INV_543333,CUST_0657,2025-02-11,37.37
INV_305719,CUST_0892,2025-09-30,95.23
INV_109404,CUST_0953,2025-11-02,33.23
INV_737475,CUST_0872,2025-10-22,28.55
INV_833082,CUST_0882,2025-02-06,118.14
INV_646120,CUST_0635,2025-03-24,97.85
INV_163043,CUST_0614,2025-12-03,28.19
INV_228131,CUST_0560,2025-02-26,105.25
INV_252842,CUST_0465,2025-10-29,25.7
INV_685765,CUST_0799,2025-04-30,7.81
INV_550953,CUST_0245,2025-01-21,159.74
INV_300123,CUST_0410,2025-05-16,131.44
INV_916015,CUST_0328,2025-10-17,9.07
INV_652958,CUST_0361,2025-03-28,46.47
INV_355745,CUST_0406,2025-08-29,174.54
INV_359291,CUST_0621,2025-09-13,55.95
INV_378252,CUST_0595,2025-04-17,24.28
INV_724747,CUST_0008,2025-10-21,122.27
INV_593406,CUST_0321,2025-03-08,23.52
INV_960359,CUST_0328,2025-02-12,50.96
INV_529059,CUST_0893,2025-02-08,71.19
INV_450386,CUST_0633,2025-12-02,104.78
INV_236343,CUST_0645,2025-11-07,31.23
INV_290191,CUST_0164,2025-10-17,26.27
INV_644950,CUST_0310,2025-12-11,66.05
INV_893294,CUST_0821,2025-11-02,19.26
INV_861299,CUST_0173,2025-05-21,20.04
INV_149966,CUST_0269,2025-01-20,39.01
INV_246297,CUST_0503,2025-05-27,216.45
INV_249333,,2025-01-06,23.79
INV_166330,CUST_0755,2025-08-19,17.69
INV_669601,CUST_0263,2025-05-11,21.0
INV_248430,CUST_0234,2025-12-02,44.13
INV_542037,CUST_0024,2025-09-28,73.04
INV_915037,CUST_0718,2025-03-22,31.76
INV_271955,CUST_0465,2025-07-27,18.75
INV_369594,CUST_0288,2025-05-04,37.52
INV_131817,CUST_0878,2025-06-29,29.22
INV_840176,CUST_0447,2025-09-30,23.72
INV_142311,CUST_0722,2025-04-26,49.51
INV_459571,CUST_0909,2025-11-09,18.18
INV_263394,CUST_0342,2025-01-23,39.78
INV_719436,CUST_0802,2025-10-16,35.44
INV_844314,CUST_0659,2025-08-10,62.35
INV_136080,CUST_0633,2025-03-19,20.6
INV_593844,CUST_0018,2025-09-13,50.17
INV_774255,CUST_0424,2025-01-27,216.45
INV_741774,CUST_0807,2025-11-08,8.19
